index	name	date	distance_km	climb_m
4099	Bampton Sports Day	3-7-2016	8.8	244.0
4396	Langdale Gala	3-7-2016	1.9	178.0
4158	Skiddaw	3-7-2016	14.5	823.0
4299	Hathersage Gala	4-7-2016	7.2	325.0
4698	20 Barriers	5-7-2016	8.0	160.0
4266	Saltwell Harriers	5-7-2016	9.0	300.0
4304	Stoodley Pike	5-7-2016	5.0	213.0
4548	Ossy Oiks	6-7-2016	8.5	525.0
4361	Reston Scar Scamper	6-7-2016	6.0	301.0
4454	Rob Shepherds Stirton	6-7-2016	9.0	360.0
4618	Wormstones	6-7-2016	6.4	411.0
4410	Cancelled - Flan Fell	7-7-2016	2.9	100.0
4115	Rangers Aldermans Ascent	7-7-2016	8.5	402.0
4232	Tockholes Evening	7-7-2016	9.3	335.0
4185	Addingham Gala	9-7-2016	9.5	300.0
4447	Baildon Canter	9-7-2016	5.0	152.0
4553	Charlesworth  & Chisworth Carnival	9-7-2016	5.1	180.0
4217	Pen Y Fan	9-7-2016	5.8	588.0
4441	Sedbergh Sports	9-7-2016	5.6	400.0
4126	Tal Y Fan	9-7-2016	12.8	786.0
4297	Wasdale	9-7-2016	34.0	2750.0
4651	Bollington Nostalgia	10-7-2016	11.4	372.0
4184	Broomhead Chase	10-7-2016	5.6	250.0
4492	Fan Y Big Horseshoe	10-7-2016	16.5	670.0
4626	Great Hucklow	10-7-2016	10.0	340.0
4404	Narradale	10-7-2016	20.0	1080.0
4117	Peak Forest	10-7-2016	9.7	198.0
4534	Toms Bransdale Race	12-7-2016	12.0	400.0
4179	Bamford Carnival	13-7-2016	7.25	305.0
4400	Black Rocks	13-7-2016	9.0	250.0
4167	The Druid	13-7-2016	8.0	366.0
4342	Tor Mile	13-7-2016	2.0	168.0
4178	Beacon Hill	14-7-2016	9.7	458.0
4262	Bull Hill	14-7-2016	8.8	335.0
4718	Eshton Moor	14-7-2016	8.3	172.0
4501	Elim Peugeot International Snowdon Race	16-7-2016	16.1	1006.0
4440	Ingleborough	16-7-2016	11.0	600.0
4713	Kerridge Climb	16-7-2016	1.6	95.0
4481	Port Erin Beach Festival Pier To Pier	16-7-2016	9.3	550.0
4658	Warton Crag	16-7-2016	9.3	183.0
4383	Cosdon	17-7-2016	5.2	315.0
4706	Cracoe	17-7-2016	4.2	274.0
4360	Kentmere Horseshoe	17-7-2016	19.8	1006.0
4191	Trunce 6	18-7-2016	6.4	170.0
4689	Chapel Fell Top	19-7-2016	8.0	400.0
4469	Blisco Dash	20-7-2016	8.0	650.0
4720	North Barrule	20-7-2016	6.0	500.0
4505	Widdop	20-7-2016	11.3	366.0
4279	Harrock Hill 3	21-7-2016	8.4	275.0
4622	Sheldon	21-7-2016	6.4	162.0
4336	Bingley Show	23-7-2016	10.6	304.0
4522	Lingmell Dash	23-7-2016	7.2	762.0
4403	North Bovey Fair	23-7-2016	5.5	260.0
4717	Coniston Country Fair	24-7-2016	9.7	732.0
4107	Holme Moss	24-7-2016	25.5	1285.0
4255	Green Green Grass Of Home	27-7-2016	8.0	457.0
4365	Lee Mill	27-7-2016	10.0	332.0
4362	Heart Of The Lakes Rydal Round	28-7-2016	14.5	915.0
4984	Stoney Middleton	28-7-2016	8.5	200.0
4160	Beetham Sports	30-7-2016	9.3	283.0
4714	Ben Rinnes Five Tops	30-7-2016	22.4	1520.0
4517	Turnslack	30-7-2016	12.9	610.0
4139	Arenig Fawr	31-7-2016	13.0	1000.0
4695	Farlton Knott	31-7-2016	7.2	457.0
4224	James Herriot Run	31-7-2016	14.0	305.0
4552	Crow Hill Reverse	2-8-2016	8.0	305.0
4482	Parwich Panoramic Five	2-8-2016	8.5	200.0
4597	Cock Howe Classic	3-8-2016	4.0	243.0
4142	Cracken Edge	3-8-2016	11.3	442.0
4694	Fellside	3-8-2016	11.3	580.0
4376	Ponderosa	3-8-2016	6.4	289.0
4260	Whittle Pike	3-8-2016	8.2	488.0
4633	Bluebell 2	4-8-2016	7.85	190.0
4569	Salt Cellar	5-8-2016	10.9	486.0
4317	Borrowdale	6-8-2016	27.0	2000.0
4384	Great West	6-8-2016	8.0	415.0
4121	Half Tour Of Bradwell	6-8-2016	25.0	970.0
4176	Hellifield Gala	6-8-2016	5.6	260.0
4122	Long Tour Of Bradwell	6-8-2016	52.7	2200.0
4375	Osmotherley Show	6-8-2016	8.8	320.0
4652	James Thorn	7-8-2016	8.0	491.0
4307	Round Hill	7-8-2016	14.1	335.0
4660	Worsthorne Moor	7-8-2016	10.9	274.0
4192	Trunce 7	8-8-2016	6.4	170.0
4538	Ravenscar Rumble	9-8-2016	7.5	240.0
4328	Eccles Pike	10-8-2016	5.4	305.0
4136	Pilgrims Cross	10-8-2016	9.7	336.0
4319	Steel Fell	10-8-2016	5.0	400.0
4484	Appleby Show Murton Pike	11-8-2016	10.0	520.0
4120	Denis Stitt Memorial Race	11-8-2016	6.0	370.0
4684	Kings Challenge	11-8-2016	9.6	360.0
4402	Rickys Race	11-8-2016	7.3	240.0
4106	Arncliffe Gala	13-8-2016	3.0	140.0
4506	Sticklepath Horseshoe	13-8-2016	15.5	519.0
4309	Teggs Nose	13-8-2016	12.8	525.0
4518	Turner Landscape	13-8-2016	17.0	910.0
4314	Boulsworth Fell	14-8-2016	10.5	300.0
4491	Forestburn	14-8-2016	5.6	150.0
4560	Lowther Lakeland Trail	14-8-2016	21.0	430.0
4590	Sedbergh Hills	14-8-2016	22.5	1830.0
4162	Sheep Fell Over	14-8-2016	5.0	193.0
4504	Two Hillforts	14-8-2016	14.8	570.0
4674	Peel Hill	15-8-2016	5.8	160.0
4206	Golf Ball	17-8-2016	8.8	244.0
4721	Killer Mile	17-8-2016	1.6	180.0
4370	Round Latrigg	17-8-2016	8.8	244.0
4388	Peak District Challenge Gold Ultra	19-8-2016	100.0	3000.0
3917	Peak District Challenge Silver	19-8-2016	75.0	2000.0
4498	Burnsall Classic	20-8-2016	2.4	274.0
4551	Darwen Gala Catherine Dowdall Memorial	20-8-2016	7.5	283.0
4631	Dig Deep Intro Ultra	20-8-2016	50.0	1388.0
4640	Falstone Falcon	20-8-2016	8.0	230.0
4204	Gargrave Show	20-8-2016	5.6	274.0
4386	Peak District Challenge Bronze	20-8-2016	50.0	1200.0
4389	Peak District Challenge Copper	20-8-2016	25.0	500.0
4163	Pendle 3 Peaks	20-8-2016	16.0	870.0
4390	Rusland 5	20-8-2016	7.8	310.0
4630	Ultra Tour Of Peak District	20-8-2016	98.0	2722.0
4399	Weasdale Horseshoe	20-8-2016	14.0	610.0
4709	Cray	21-8-2016	4.5	365.0
4632	Dig Deep 12.12	21-8-2016	19.3	633.0
4214	Lakeland Country Fair	21-8-2016	11.0	716.0
4345	Lomonds Of Fife	21-8-2016	16.2	760.0
4193	Trunce 8	22-8-2016	6.4	170.0
4292	Shipman Knotts	23-8-2016	6.0	400.0
4272	Crook Peak Cake Race	24-8-2016	4.8	200.0
4280	Harrock Hill 4	24-8-2016	8.4	275.0
4351	Ragleth Inn	24-8-2016	6.4	490.0
4434	Tryfan Downhill Dash	24-8-2016	1.0	-680.0
4350	Pilsley	25-8-2016	9.8	245.0
4231	Arnison Crag Horseshoe	27-8-2016	5.0	300.0
4104	Bellingham Show	27-8-2016	6.4	183.0
4215	Brecon Beacons	27-8-2016	30.6	1372.0
4499	Cancelled - Broughton Show	27-8-2016	5.0	150.0
4138	Chipping Show	27-8-2016	12.1	549.0
4495	Dufton Show	27-8-2016	8.0	460.0
4127	Ochil 2000s	27-8-2016	13.0	1270.0
4379	Oke Croak	27-8-2016	16.7	628.0
4421	Pendleton	27-8-2016	8.0	457.0
4460	Bradbourne	28-8-2016	8.9	259.0
4209	Cancelled - Tour Of Norland Moor	28-8-2016	10.1	270.0
4110	Cnicht	28-8-2016	7.2	564.0
4628	Crowden Horseshoe	28-8-2016	12.9	518.0
4359	Grasmere Senior Guides Race	28-8-2016	2.5	270.0
4676	Littleborough Lions Windy Hill Reverse	28-8-2016	14.5	390.0
4149	Barrow	29-8-2016	6.5	435.0
4704	Black Combe Country Fair, Bootle	29-8-2016	12.0	600.0
4337	Barrel Inn	30-8-2016	10.4	460.0
4270	Kilnsey Crag	30-8-2016	2.0	124.0
4579	Ennerdale Show	31-8-2016	3.0	200.0
4537	Roseberry Topping	31-8-2016	2.3	217.0
4141	Hades Hill	1-9-2016	8.0	360.0
4271	Great Longstone	2-9-2016	7.7	290.0
4202	Ben Nevis	3-9-2016	14.0	1347.0
4353	Blackshaw Head Fete	3-9-2016	8.9	274.0
4181	Braemar Gathering	3-9-2016	4.8	368.0
4653	Derek Price Memorial Grisedale Horseshoe	3-9-2016	16.0	1525.0
4512	Gladstone 9	3-9-2016	14.5	855.0
4321	Longshaw Sheepdog Trials	3-9-2016	9.7	305.0
4438	Bradley	4-9-2016	6.0	230.0
4422	Castle Carr	4-9-2016	22.5	1150.0
4331	Exterminator	4-9-2016	25.7	1290.0
4288	Loweswater Show	4-9-2016	4.2	305.0
4519	Shelf Moor	4-9-2016	9.1	457.0
4575	Stretton Skyline	4-9-2016	30.5	1357.0
4424	Ilkley Incline	7-9-2016	1.6	171.0
4382	Sourton Tors	7-9-2016	3.9	244.0
4532	Clif Bar 10 Peaks Brecon Beacons Long	10-9-2016	89.0	4800.0
4531	Clif Bar 10 Peaks Brecon Beacons Short	10-9-2016	58.0	3000.0
4715	Fallfest 5	10-9-2016	7.9	182.0
4443	Great Westmorland Trail	10-9-2016	13.0	400.0
4446	Hodder Valley Show	10-9-2016	10.0	350.0
4427	Nine Edges Endurance	10-9-2016	32.8	893.0
4634	Bluebell 3	11-9-2016	7.6	190.0
4712	Burnsall	11-9-2016	2.4	244.0
4385	Cyrn-y-brain	11-9-2016	11.25	365.0
4623	Padfield Plum Fair Scamper	11-9-2016	8.8	320.0
4398	Whitfield Village Fair	11-9-2016	7.6	204.0
4473	Yorkshireman Off Road Half Marathon	11-9-2016	24.0	650.0
4472	Yorkshireman Off Road Marathon	11-9-2016	42.0	1000.0
4194	Trunce 9	12-9-2016	6.4	170.0
4201	Carn Ingli Killer September	14-9-2016	5.5	315.0
4168	King Johns Castle	17-9-2016	7.4	265.0
4324	Lantern Pike	17-9-2016	8.0	320.0
4624	Merrick Hill	17-9-2016	12.4	750.0
4298	Scafell Pike	17-9-2016	7.2	914.0
4568	Simonside	17-9-2016	11.0	350.0
4478	Three Shires	17-9-2016	20.0	1220.0
4448	Beefys Nab	18-9-2016	4.8	198.0
4302	Cancelled - Viking Chase 4 Peaks	18-9-2016	12.9	457.0
4367	Dale Head	18-9-2016	7.3	675.0
4708	Embsay	18-9-2016	4.4	244.0
4101	Fat Boys Stanage Struggle	18-9-2016	9.9	355.0
4152	Utterley Butterley	18-9-2016	8.0	260.0
4629	Chunal	21-9-2016	4.8	305.0
4257	Black Mountains	24-9-2016	27.4	1586.0
4675	Eskdale Show	24-9-2016	7.1	312.0
4485	Isle Of Man Mountain Race	24-9-2016	21.5	1200.0
4406	Isle Of Man Mountain Ultra	24-9-2016	51.0	2500.0
4223	Orton	24-9-2016	10.0	258.0
4265	St  Boniface Fell	24-9-2016	3.9	235.0
4183	Thieveley Pike	24-9-2016	7.0	400.0
4264	Ventnor Horseshoe	24-9-2016	12.0	443.0
4296	Bovey Beauty	25-9-2016	16.0	560.0
4311	Powis Arms Bury Ditches	25-9-2016	9.3	395.0
4263	Wroxall Round	25-9-2016	21.1	487.0
4724	B O F R A Malham Charity Relays	1-10-2016	2.5	100.0
4699	Gobigmoor	1-10-2016	20.0	570.0
4310	Saddleworth Edges	1-10-2016	13.0	350.0
4213	Levisham Limping	2-10-2016	11.2	330.0
4728	Rombalds Romp	2-10-2016	11.3	330.0
4638	Sandstone Trail Race A	2-10-2016	27.5	655.0
4639	Sandstone Trail Race B	2-10-2016	17.0	288.0
4526	Curbar Commotion	8-10-2016	14.4	403.0
4418	Langdale Horseshoe	8-10-2016	21.1	1450.0
4276	Manor Water	8-10-2016	16.0	670.0
4356	Breidden Hills	9-10-2016	11.0	750.0
4420	Mendip Muddle	9-10-2016	20.3	488.0
4468	Withins Skyline	9-10-2016	12.0	300.0
4394	Kate Burge From Sea To Summit	15-10-2016	10.3	950.0
4586	Screes	15-10-2016	7.9	475.0
4290	Andrew Heywood Memorial Windgather	16-10-2016	21.7	762.0
4397	Natural Ability	16-10-2016	9.9	350.0
4528	Buttermere Shepherds Meet	22-10-2016	2.75	300.0
4259	Great Whernside	22-10-2016	6.5	475.0
4729	Slieuwhallian	22-10-2016	5.0	156.0
4111	Clwydian Hills	23-10-2016	14.5	900.0
4738	Really Wild Boar	23-10-2016	8.0	427.0
4600	Stuart Learmouth Wirksworth Undulator	23-10-2016	13.5	384.0
4444	Final Running Bear Race You To The Summit	29-10-2016	7.0	260.0
4449	Bronte Way	30-10-2016	12.0	351.0
4573	Grin And Bear It	30-10-2016	25.6	591.0
4129	Rhobell Fawr	5-11-2016	10.3	562.0
4395	Shepherds Skyline	5-11-2016	10.0	350.0
4274	Cop Hill	6-11-2016	11.3	274.0
4258	Saltergate Gallows	6-11-2016	17.0	430.0
4408	Cringle Hill	12-11-2016	3.0	75.0
4655	Dunnerdale	12-11-2016	8.0	550.0
4225	Harriers V Cyclists	12-11-2016	8.5	288.0
4523	Leg It Round Lathkil	13-11-2016	11.5	290.0
4508	Roaches	13-11-2016	24.1	1128.0
4285	Wadsworth Half Trog	13-11-2016	15.0	420.0
4112	Tour Of Pendle	19-11-2016	27.0	1473.0
4700	Arnside Knott	20-11-2016	10.0	330.0
4719	Ilkley Moor Santa Run	20-11-2016	4.6	160.0
4475	Wrekin Wrecker	20-11-2016	12.9	732.0
4549	Kirkby Moor	26-11-2016	10.5	490.0
4333	David Staff Memorial Race	27-11-2016	6.0	305.0
4411	Eairy Beg	3-12-2016	4.5	150.0
4511	Angus Tait Hexhamshire Hobble	4-12-2016	16.8	379.0
4300	Bill Fox Gravy Pud Race	4-12-2016	8.0	305.0
4576	Cardington Cracker	4-12-2016	14.5	793.0
4678	Eskdale Eureka	4-12-2016	12.6	470.0
4723	Hayfield Santa Dash	4-12-2016	6.5	160.0
4432	Litton Christmas Cracker	11-12-2016	12.2	360.0
4348	Mortimers Forest	11-12-2016	13.0	350.0
4134	Mytholmroyd	11-12-2016	9.7	500.0
4172	Simonside Cairns	11-12-2016	17.7	540.0
4466	Stoop	18-12-2016	8.0	250.0
4546	Whinberry Naze	26-12-2016	6.4	229.0
4595	Guisborough Woods	27-12-2016	8.8	376.0
4315	Bowstones	31-12-2016	11.0	325.0
4455	Daleside Brewery Auld Lang Syne	31-12-2016	9.6	300.0
4960	Captain Cooks Races	1-1-2017	8.0	318.0
5139	Giants Tooth	1-1-2017	4.8	120.0
4770	Hillforts And Headaches	1-1-2017	4.8	311.0
4753	Nine Standards	1-1-2017	12.9	549.0
5060	St Johns	1-1-2017	5.0	275.0
5255	Tour De Llyn Llydaw	1-1-2017	8.5	220.0
4880	Commondale Clart	8-1-2017	8.3	220.0
5287	Scout Scar	8-1-2017	8.0	150.0
4868	Yha king Of The Castle	8-1-2017	2.5	200.0
4887	Ashurst Beacon	14-1-2017	9.5	290.0
5120	Soreen Stanbury Splash	15-1-2017	12.0	400.0
4992	Trigger	15-1-2017	32.0	1650.0
5136	Box Hill	21-1-2017	12.0	530.0
5243	30th Cannock Chase Trig Points	22-1-2017	27.0	500.0
5290	Giggleswick School	22-1-2017	6.2	135.0
5134	Ard Whallin	28-1-2017	12.0	750.0
4919	Blakes Heaven	28-1-2017	8.0	503.0
4808	Hoofstones	28-1-2017	12.9	425.0
4768	Tarren Hendre	28-1-2017	9.7	610.0
4936	Tigger Tor	29-1-2017	15.5	514.0
5296	Whitestone	29-1-2017	6.4	155.0
4825	Titterstone Clee	4-2-2017	4.1	229.0
4833	Wadsworth Trog	4-2-2017	31.0	1110.0
5292	Birkrigg Common	5-2-2017	5.0	170.0
4769	Charnwood Hills	5-2-2017	21.5	366.0
4826	Long Mynd Valleys	5-2-2017	18.5	1372.0
5121	Mickleden Straddle	5-2-2017	23.0	741.0
4785	Sidmouth 4 Trigs Challenge	5-2-2017	26.0	914.0
4908	Carnethy 5	11-2-2017	10.0	760.0
5051	Moel Y Ci	11-2-2017	8.0	390.0
5003	Wild Night Run	11-2-2017	16.0	362.0
5291	Barbondale	12-2-2017	3.2	358.0
4831	Windy Hill	12-2-2017	14.5	390.0
5039	Mr Sparkles Dark un	17-2-2017	8.1	214.0
4991	Bleasdale Circle	18-2-2017	8.0	381.0
4994	Flower Scar	18-2-2017	13.3	660.0
5294	Cunswick Scar	19-2-2017	8.0	185.0
5193	Glen Mona	25-2-2017	13.0	650.0
5173	Inov-8 High Cup Nick	25-2-2017	15.0	460.0
4777	Midgley Moor	25-2-2017	8.0	381.0
5145	Badger Bar Blast	26-2-2017	12.0	677.0
5055	Hoppits Hill	26-2-2017	5.6	250.0
4950	Ilkley Moor	26-2-2017	8.0	401.0
5298	Sedbergh School - Winter League	26-2-2017	6.4	145.0
5206	High Peak Marathon	3-3-2017	67.0	1645.0
4751	Carding Mill Canter	4-3-2017	8.0	580.0
5232	Jarretts Jaunt	4-3-2017	7.2	457.0
5286	Joe Brown Shops Bwlch Maesgwm 10k	4-3-2017	10.0	467.0
4824	Pipe Dream	4-3-2017	8.2	518.0
4803	Stan Bradshaw Pendle Round	4-3-2017	16.7	590.0
5027	Bluebell 1	5-3-2017	7.6	190.0
5300	Cautley, Kendal Winter League	5-3-2017	6.5	663.0
5009	Cloud Nine	5-3-2017	14.5	381.0
5087	Glaisdale Rigg	5-3-2017	13.7	562.0
4953	Hope Winter	5-3-2017	9.5	451.0
4988	Postponed - Ian Roberts Memorial	5-3-2017	10.3	260.0
5088	Black Combe	11-3-2017	13.0	1000.0
5100	Haworth Hobble	11-3-2017	51.0	1340.0
4801	Brough Law	12-3-2017	8.0	400.0
5295	Helm Hill - Winter League	12-3-2017	7.7	365.0
5236	Middle Fell	18-3-2017	10.6	518.0
4765	Yr Aran	18-3-2017	16.1	945.0
4890	Blakey Blitz	19-3-2017	17.0	855.0
4750	Carrock Fell	19-3-2017	9.0	500.0
5272	Heptonstall	19-3-2017	24.8	966.0
5308	Longsleddale	19-3-2017	7.7	480.0
5094	Rivock Edge	19-3-2017	10.9	269.0
4934	Wolfs Pit	19-3-2017	9.0	450.0
5177	Wrekin	19-3-2017	8.8	519.0
5301	Rpmrts Pendle Hill Night Race	22-3-2017	9.25	350.0
5019	Boulsworth Bog	25-3-2017	13.2	425.0
5010	Causey Pike	25-3-2017	7.2	543.0
4932	Llanbedr To Blaenafon	25-3-2017	26.0	1372.0
4978	Llantysilio	25-3-2017	9.9	640.0
5111	Long Mynd Valleys English Champs	25-3-2017	18.5	1372.0
5195	Don Morrison Memorial Edale Skyline	26-3-2017	34.0	1373.0
5067	Ellan Vannin	26-3-2017	20.0	1002.0
4909	Trunce 1	27-3-2017	6.4	170.0
4931	Moel Tryfan	28-3-2017	4.5	160.0
4775	Pete Hartley Memorial Liver Hill	28-3-2017	7.0	250.0
5085	Chicken Run	1-4-2017	9.4	322.0
5098	New Dungeon Ghyll	1-4-2017	5.6	640.0
5267	Pendle	1-4-2017	7.3	457.0
5263	West Nab	1-4-2017	9.5	500.0
4905	Exe To Axe	2-4-2017	32.4	1219.0
5162	Lads Leap	2-4-2017	9.5	518.0
5187	Muncaster Luck	2-4-2017	15.0	620.0
4933	Aber Dash	4-4-2017	7.8	350.0
5149	Bunny Run 1	4-4-2017	4.8	100.0
5126	Grisedale Grind	5-4-2017	4.0	480.0
4858	Coledale Horseshoe	8-4-2017	13.7	915.0
5278	Donard Challenge	8-4-2017	10.0	900.0
5214	Wardle Skyline	8-4-2017	11.3	381.0
5314	Elterwater Common - Winter League	9-4-2017	4.7	396.0
4910	Trunce 2	10-4-2017	6.4	170.0
5148	Bunny Run 2	11-4-2017	4.8	100.0
4956	Foel Lus	11-4-2017	5.1	273.0
5014	Fron Four	15-4-2017	11.4	716.0
5299	Howgills	15-4-2017	23.0	2070.0
5264	Rivington Pike	15-4-2017	5.2	213.0
5086	5 Tors	16-4-2017	12.6	313.0
5157	Peat Pits Wood 1	16-4-2017	4.7	106.0
5147	Bunny Run 3	18-4-2017	4.8	100.0
4776	Loughrigg	19-4-2017	6.4	330.0
4742	Hartcliff Hill	20-4-2017	4.0	150.0
4922	Anniversary Waltz	22-4-2017	18.5	1100.0
5260	Cribyn	22-4-2017	8.8	944.0
4924	Teenager With Altitude	22-4-2017	24.7	2300.0
4901	Gisborough Moors	23-4-2017	20.0	850.0
5113	Kinder Downfall	23-4-2017	15.4	600.0
4807	Mow Cop	23-4-2017	10.5	400.0
4995	Mynd Dragon	23-4-2017	9.2	850.0
5178	Wirksworth Incline	23-4-2017	6.4	208.0
5020	Masson Hill	25-4-2017	6.5	340.0
4928	Mynydd Mawr	25-4-2017	6.7	450.0
5207	Orchan Rocks	25-4-2017	5.4	280.0
4794	Pentyrch	25-4-2017	11.0	488.0
4838	Caradoc Classic	26-4-2017	5.6	268.0
5127	Lords Seat	26-4-2017	8.0	430.0
4863	Dick Hudsons	27-4-2017	11.2	335.0
4804	63rd Three Peaks	29-4-2017	37.4	1608.0
5224	Coniston	29-4-2017	14.0	1065.0
4930	Moel Wnion	29-4-2017	7.5	540.0
5142	Red Kite Challenge	29-4-2017	21.0	700.0
4790	Salcombe Coastal Marathon	29-4-2017	42.0	1372.0
4914	The Cake Race	29-4-2017	16.0	518.0
5079	Narradale	30-4-2017	20.0	1080.0
5141	Y Diafol	30-4-2017	21.0	600.0
5175	Coiners	1-5-2017	10.8	295.0
5033	Wray Caton Moor	1-5-2017	11.0	335.0
4974	Pen Dinas	2-5-2017	3.5	446.0
5102	Lothersdale	3-5-2017	5.8	180.0
4814	Rainow 5	3-5-2017	8.0	229.0
5002	Tigers Todger	3-5-2017	9.6	259.0
5262	Beast Bach	6-5-2017	17.0	540.0
4735	Bollington Festival 3 Peaks	6-5-2017	9.0	370.0
5270	Buckden Out Moor And Back Again	6-5-2017	8.2	472.0
4733	Eskdale Elevation	6-5-2017	20.2	1455.0
5261	Preseli Beast	6-5-2017	38.0	1450.0
4982	Steam Bunny Stomp	6-5-2017	11.0	447.0
5015	Stuc A Chroin 5000	6-5-2017	22.0	1524.0
4836	Great Hameldon	7-5-2017	9.6	338.0
5158	Peat Pits Wood 2	7-5-2017	5.5	106.0
4911	Trunce 3	8-5-2017	6.4	170.0
4993	Burbage Skyline	9-5-2017	9.3	366.0
5254	Jack Bloor Race	9-5-2017	8.4	350.0
4878	Mearley Clough	9-5-2017	5.6	380.0
4977	Moel Y Gest	9-5-2017	5.9	349.0
4907	Cautley Horseshoe	10-5-2017	7.54	805.0
4830	Wrekin Streak	10-5-2017	4.5	247.0
5140	Yr Hafod	10-5-2017	10.0	310.0
5185	Pinhaw	12-5-2017	8.0	213.0
5303	Broughton Heights	13-5-2017	9.6	600.0
5174	Cressbrook Crawl	13-5-2017	10.5	350.0
5008	Fairfield Horseshoe	13-5-2017	14.5	914.0
4966	Great Whernside Junior Uphill Championships	14-5-2017	3.25	475.0
4965	Great Whernside Uphill Only	14-5-2017	3.25	475.0
5054	South Mynd Tour	14-5-2017	23.0	1270.0
4981	Aber Classic	16-5-2017	7.2	391.0
5070	Blackstone Edge	17-5-2017	5.6	366.0
4893	Caw	17-5-2017	9.3	550.0
5074	Fox & Hounds	17-5-2017	14.5	457.0
5105	Kildwick	17-5-2017	6.0	245.0
5200	Latrigg	17-5-2017	4.8	290.0
4784	Shining Tor	17-5-2017	10.0	311.0
5125	Tansley	18-5-2017	8.0	250.0
4882	Hayfield May Queen	19-5-2017	4.7	200.0
5251	Buttermere Sailbeck	20-5-2017	15.0	1315.0
4749	Charlesworth Chase	20-5-2017	8.3	366.0
5274	Mount Famine	20-5-2017	8.0	564.0
5118	Old Counties Tops	20-5-2017	59.0	3050.0
4925	Slieve Donard	20-5-2017	10.0	850.0
4980	Y Gader	20-5-2017	16.2	915.0
5028	Excalibur	21-5-2017	42.2	1676.0
5044	Glaramara	21-5-2017	8.0	700.0
5222	Lantern Pike Dash	21-5-2017	2.0	200.0
5144	Saddleworth	21-5-2017	4.7	290.0
4912	Trunce 4	22-5-2017	6.4	170.0
4979	Great Orme	23-5-2017	6.5	378.0
4940	Roseberry Romp	23-5-2017	8.2	320.0
5201	Totley Moor	23-5-2017	8.3	440.0
5056	Batch Bash	24-5-2017	4.8	305.0
5031	Carraghan	24-5-2017	4.0	300.0
4903	Fo	24-5-2017	6.6	300.0
4954	Harrock Hill 1	24-5-2017	8.4	275.0
4869	Latterbarrow Loop	24-5-2017	4.8	250.0
5225	Hutton Roof Crags	27-5-2017	11.3	397.0
4983	Isle Of Jura	27-5-2017	28.0	2370.0
5181	Weets English Champs	27-5-2017	9.8	550.0
4952	Helvellyn And The Dodds	28-5-2017	24.0	1337.0
5163	James Thorn	28-5-2017	8.0	491.0
5316	Mynydd Myfyr	28-5-2017	6.5	125.0
5246	Austwick Amble	29-5-2017	13.0	365.0
5244	Bamford Sheepdog Trials	29-5-2017	7.2	305.0
4948	Ilkley Trail	29-5-2017	11.1	220.0
4812	Shutlingsloe	29-5-2017	3.0	270.0
4975	Pen 3 Hills	30-5-2017	4.7	489.0
4809	Hebden Bridge	1-6-2017	10.4	350.0
5227	Hendersons End	1-6-2017	11.0	381.0
5228	Ingleton Scenery	1-6-2017	7.5	270.0
5048	Allendale Fair	3-6-2017	12.1	224.0
4894	Duddon Valley	3-6-2017	29.0	1830.0
5190	Kelbrook	3-6-2017	5.5	213.0
4998	Pen Y Ghent	3-6-2017	9.5	564.0
4757	Welsh 1000m Peaks	3-6-2017	32.0	2440.0
4788	Wharfedale Trail 1/2 Marathon	3-6-2017	21.0	590.0
4972	Wincle Trout	3-6-2017	9.5	320.0
4959	Callow	4-6-2017	8.0	760.0
5075	Edenfield	4-6-2017	10.3	477.0
5306	Pendle Cloughs	4-6-2017	22.5	1250.0
5130	Surrey Hills Race A	4-6-2017	30.0	800.0
5131	Surrey Hills Race B	4-6-2017	16.0	400.0
5132	Surrey Hills Race C	4-6-2017	10.0	200.0
5159	Wormstones	4-6-2017	6.4	411.0
5279	Yomp Mountain Challenge	4-6-2017	37.0	1326.0
4810	Paddys Pole	6-6-2017	6.0	336.0
4973	Y Garn	6-6-2017	4.0	410.0
4996	41st Otley Chevin	7-6-2017	4.5	210.0
4864	Blencathra	7-6-2017	13.0	825.0
4734	Boars Head	7-6-2017	13.0	400.0
4971	Calver Peak	7-6-2017	8.0	275.0
4997	Ossy Oiks	7-6-2017	8.5	525.0
5230	Kettlewell Anniversary	8-6-2017	8.0	550.0
5122	Walsh Two Lads	8-6-2017	8.4	274.0
4872	Castleton	9-6-2017	10.8	458.0
4963	Alwinton 3 Tops	10-6-2017	24.0	750.0
5123	Ennerdale Horseshoe	10-6-2017	36.8	2290.0
5313	Roman Wall Show	10-6-2017	7.1	189.0
5180	Weets	10-6-2017	8.8	550.0
4815	Accelerate Edale Race	11-6-2017	7.6	402.0
5138	Howtown	11-6-2017	21.4	1400.0
5041	Knowl Hill	11-6-2017	9.7	396.0
5078	Passing Clouds	11-6-2017	15.7	565.0
4913	Trunce 5	12-6-2017	6.4	170.0
4763	Tal Y Mignedd	13-6-2017	6.1	525.0
4871	Brown Wardle	14-6-2017	5.3	360.0
5226	Holcombe Two Towers	14-6-2017	6.5	400.0
4761	Hotfoot Up Famau	14-6-2017	5.6	366.0
5192	James Coulson Laxey Fell	14-6-2017	13.0	650.0
5073	Grindleford	15-6-2017	7.2	152.0
4895	Buckden Pike	17-6-2017	6.0	486.0
4969	Darren Jones Clougha Pike	17-6-2017	7.9	400.0
5066	James Blakeley	17-6-2017	5.0	180.0
